# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_58	cds	1803	3353	-	FGANDE_00520	dltA	D-alanine--poly(phosphoribitol) ligase subunit DltA	COG:COG1020, COG:Q, EC:6.1.1.13, EC:6.2.1.54, GO:0005524, GO:0005737, GO:0019350, GO:0047473, GO:0070395, RefSeq:WP_002266845.1, SO:0001217, UniParc:UPI0001B056D4, UniRef:UniRef100_UPI0001B056D4, UniRef:UniRef50_Q53526, UniRef:UniRef90_Q53526
contig_59	cds	118	1842	+	FGANDE_00525		ATP-dependent DNA helicase	SO:0001217, UniRef:UniRef50_A0A0R2JEE2
contig_60	cds	15	869	-	FGANDE_00530	folD	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	COG:COG0190, COG:H, GO:0000105, GO:0004477, GO:0004488, GO:0006164, GO:0009086, GO:0035999, RefSeq:WP_002264705.1, SO:0001217, UniParc:UPI000264EF64, UniRef:UniRef100_A0A2J9QFH9, UniRef:UniRef50_Q9CH85, UniRef:UniRef90_Q8DVC1
contig_60	cds	990	1136	-	FGANDE_00535		FeoB-associated Cys-rich membrane protein	RefSeq:WP_002264704.1, SO:0001217, UniParc:UPI0001B055AE, UniRef:UniRef100_A0A2J9QFH8, UniRef:UniRef50_Q8DVC2, UniRef:UniRef90_Q8DVC2
contig_60	cds	1155	3305	-	FGANDE_00540	feoB	ferrous iron transport protein B	COG:COG0370, COG:P, GO:0006826, GO:0015093, SO:0001217, UniRef:UniRef50_W2BXP1, UniRef:UniRef90_Q8DVC3
contig_60	cds	3302	3778	-	FGANDE_00545	feoA	Fe2+ transport protein FeoA	COG:COG1918, COG:P, RefSeq:WP_002263564.1, SO:0001217, UniParc:UPI00000E2E85, UniRef:UniRef100_Q8DVC4, UniRef:UniRef50_A0A3P5Y3C5, UniRef:UniRef90_Q8DVC4
contig_61	cds	31	1362	+	FGANDE_00550	ushA	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	COG:COG0737, COG:FV, RefSeq:WP_002300554.1, SO:0001217, UniParc:UPI0002B4DF8F, UniRef:UniRef100_UPI0002B4DF8F, UniRef:UniRef50_Q8DVH0, UniRef:UniRef90_Q8DVH0
contig_61	cds	1359	1907	+	FGANDE_00555	yutD	DUF1027 domain-containing protein	COG:COG4470, COG:S, SO:0001217, UniRef:UniRef50_U2KSC3, UniRef:UniRef90_Q8DVG9
contig_61	cds	1904	2440	+	FGANDE_00560		Ribosomal RNA large subunit methyltransferase N	SO:0001217, UniRef:UniRef50_W4QPA3
contig_61	cds	2416	2988	+	FGANDE_00565	rlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	EC:2.1.1.192, KEGG:K06941, SO:0001217, UniRef:UniRef50_A0A9D1PNN5, UniRef:UniRef90_UPI000371AA00
contig_61	cds	2988	3524	+	FGANDE_00570	vanZ	Glycopeptide antibiotics resistance protein	COG:COG4767, COG:V, RefSeq:WP_002270146.1, SO:0001217, UniParc:UPI000264EFAE, UniRef:UniRef100_UPI000264EFAE, UniRef:UniRef50_J3A639, UniRef:UniRef90_A0A2J9QGD4
contig_64	cds	1397	1903	-	FGANDE_00575	mreD	rod shape-determining protein MreD	GO:0003674, GO:0008360, RefSeq:WP_002263141.1, SO:0001217, UniParc:UPI00000DCCBC, UniRef:UniRef100_Q93ES7, UniRef:UniRef50_Q93ES7, UniRef:UniRef90_Q93ES7
contig_64	cds	1905	2723	-	FGANDE_00580	mreC	rod shape-determining protein MreC	GO:0008360, KEGG:K03570, RefSeq:WP_002263142.1, SO:0001217, UniParc:UPI0001B05482, UniRef:UniRef100_A0A829BLL0, UniRef:UniRef50_G5JXL4, UniRef:UniRef90_A0A1L7LGG2
contig_64	tRNA	2788	2875	-	FGANDE_00585	trnS	tRNA-Ser(gct)	SO:0000269
contig_65	cds	54	434	+	FGANDE_00590		Acetyltransferase, GNAT family	SO:0001217, UniRef:UniRef50_A0A1C7CKM2
contig_66	cds	62	1534	+	FGANDE_00595		Formate acetyltransferase	SO:0001217, UniRef:UniRef50_Q1JJN3
contig_67	cds	186	812	+	FGANDE_00600	phoE	Broad specificity phosphatase PhoE	COG:COG0406, COG:G, RefSeq:WP_002312556.1, SO:0001217, UniParc:UPI0002BD8F2A, UniRef:UniRef100_UPI0002BD8F2A, UniRef:UniRef50_A0A239XAW1, UniRef:UniRef90_Q8DV19
contig_67	cds	1019	1378	-	FGANDE_00605	rplT	50S ribosomal protein L20	COG:COG0292, COG:J, GO:0000027, GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022625, GO:1990904, RefSeq:WP_002263326.1, SO:0001217, UniParc:UPI00000E2EED, UniRef:UniRef100_Q8DV20, UniRef:UniRef50_P46246, UniRef:UniRef90_P66114
contig_67	cds	1423	1623	-	FGANDE_00610	rpmI	50S ribosomal protein L35	GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_002263327.1, SO:0001217, UniParc:UPI00000E2EEC, UniRef:UniRef100_Q8DV21, UniRef:UniRef50_Q837C8, UniRef:UniRef90_Q8DV21
contig_67	cds	1658	2188	-	FGANDE_00615	infC	translation initiation factor IF-3	COG:COG0290, COG:J, GO:0003743, GO:0005737, GO:0006413, RefSeq:WP_002263328.1, SO:0001217, UniParc:UPI00000E2EEB, UniRef:UniRef100_Q8DV22, UniRef:UniRef50_Q8DV22, UniRef:UniRef90_Q8DV22
contig_69	cds	65	922	-	FGANDE_00620	cpdA	3',5'-cyclic AMP phosphodiesterase CpdA	COG:COG1409, COG:T, RefSeq:WP_002281358.1, SO:0001217, UniParc:UPI0002B55B3B, UniRef:UniRef100_UPI0002B55B3B, UniRef:UniRef50_F5WVP8, UniRef:UniRef90_Q8DUZ9
contig_69	cds	1164	1547	+	FGANDE_00625	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, RefSeq:WP_002264576.1, SO:0001217, UniParc:UPI0002B5EBE5, UniRef:UniRef100_UPI0002B5EBE5, UniRef:UniRef50_A0A2J9QF43, UniRef:UniRef90_A0A2J9QF43
contig_70	cds	86	613	+	FGANDE_00630	dps	DNA protection during starvation protein	COG:COG0783, COG:PV, EC:1.16.-.-, GO:0005737, GO:0006879, GO:0008199, GO:0016722, RefSeq:WP_002266317.1, SO:0001217, UniParc:UPI000264EFA2, UniRef:UniRef100_A0A829BMY4, UniRef:UniRef50_Q9KWH3, UniRef:UniRef90_Q9KWH3
contig_70	cds	820	1026	+	FGANDE_00635	yqgQ	DUF910 domain-containing protein	COG:COG4483, COG:S, RefSeq:WP_002312497.1, SO:0001217, UniParc:UPI0002BE23FA, UniRef:UniRef100_UPI0002BE23FA, UniRef:UniRef50_F4BRU2, UniRef:UniRef90_Q9KWH2
contig_70	cds	1019	1990	+	FGANDE_00640	nagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	COG:COG1940, COG:GK, RefSeq:WP_002262061.1, SO:0001217, UniParc:UPI00000E2E6D, UniRef:UniRef100_Q8DVE8, UniRef:UniRef50_Q830J4, UniRef:UniRef90_Q8DVE8
contig_70	cds	2000	2389	+	FGANDE_00645	pspE	Rhodanese-related sulfurtransferase	COG:COG0607, COG:P, RefSeq:WP_002262062.1, SO:0001217, UniParc:UPI00000E2E6E, UniRef:UniRef100_A0A2J9QGB1, UniRef:UniRef50_A0A2D4DPL3, UniRef:UniRef90_A0A1L7LKZ8
contig_71	cds	68	589	+	FGANDE_00650	ftsY	Signal recognition particle-docking protein FtsY	SO:0001217, UniRef:UniRef50_A0A971MFW0
contig_71	cds	664	2028	-	FGANDE_00655	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, SO:0001217, UniRef:UniRef50_Q8DUY5, UniRef:UniRef90_Q8DUY5
contig_71	cds	2145	2960	-	FGANDE_00660	ycgQ	Putative two-component membrane permease complex subunit SMU_746c	COG:COG3689, COG:S, GO:0005886, GO:0006865, RefSeq:WP_002263632.1, SO:0001217, UniParc:UPI00000E2F11, UniRef:UniRef100_Q8DUY4, UniRef:UniRef50_Q8DUY4, UniRef:UniRef90_Q8DUY4
contig_72	cds	14	805	+	FGANDE_00665		hypothetical protein	PFAM:PF16576.9
contig_73	cds	40	306	+	FGANDE_00670		hypothetical protein	
contig_73	cds	419	1036	+	FGANDE_00675		Cytoplasmic protein	RefSeq:WP_002300608.1, SO:0001217, UniParc:UPI0002B5F4B4, UniRef:UniRef100_UPI0002B5F4B4, UniRef:UniRef50_T1ZF05, UniRef:UniRef90_Q8DSS9
contig_73	cds	1062	1571	+	FGANDE_00680	pEBP	Uncharacterized conserved protein, phosphatidylethanolamine-binding protein (PEBP) family	COG:COG1881, COG:R, RefSeq:WP_002262592.1, SO:0001217, UniParc:UPI00000E3201, UniRef:UniRef100_Q8DST0, UniRef:UniRef50_Q8DST0, UniRef:UniRef90_Q8DST0
contig_74	cds	45	365	+	FGANDE_00685		GH26 domain-containing protein	SO:0001217, UniRef:UniRef50_U3GWX6
contig_74	cds	538	771	+	FGANDE_00690		DUF1858 domain-containing protein	RefSeq:WP_002262193.1, SO:0001217, UniParc:UPI00000E3057, UniRef:UniRef100_A0A2J9QE21, UniRef:UniRef50_A0A0P0N712, UniRef:UniRef90_A0A1L7LJ05
contig_75	cds	37	918	-	FGANDE_00695	endA	Membrane nuclease EndA	RefSeq:WP_002264825.1, SO:0001217, UniParc:UPI0001B05824, UniRef:UniRef100_UPI0001B05824, UniRef:UniRef50_A0A7X2QQT2, UniRef:UniRef90_Q8DT59
contig_75	cds	960	1148	-	FGANDE_00700		DNA-directed RNA polymerase subunit beta	RefSeq:WP_002264826.1, SO:0001217, UniParc:UPI0001B05823, UniRef:UniRef100_A0A829BQ37, UniRef:UniRef50_Q9A0I3, UniRef:UniRef90_Q8DT58
contig_75	cds	1151	2422	-	FGANDE_00705	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	COG:COG0766, COG:M, EC:2.5.1.7, GO:0005737, GO:0007049, GO:0008360, GO:0008760, GO:0009252, GO:0019277, GO:0051301, GO:0071555, RefSeq:WP_002262937.1, SO:0001217, UniParc:UPI00000E3182, UniRef:UniRef100_Q8DT57, UniRef:UniRef50_P65458, UniRef:UniRef90_Q8DT57
contig_75	cds	2488	2721	-	FGANDE_00710		DUF1146 domain-containing protein	SO:0001217, UniParc:UPI0001B05821, UniRef:UniRef100_A0A2J9QDB8, UniRef:UniRef50_A0A172Q826, UniRef:UniRef90_A0A2J9QDB8
contig_75	cds	2992	3408	-	FGANDE_00715	atpC	F0F1 ATP synthase subunit epsilon	COG:C, COG:COG0355, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0045261, GO:0046933, RefSeq:WP_002262939.1, SO:0001217, UniParc:UPI000012651B, UniRef:UniRef100_P95790, UniRef:UniRef50_Q9RAT9, UniRef:UniRef90_P95790
contig_75	cds	3422	4828	-	FGANDE_00720		ATP synthase subunit beta	RefSeq:WP_002264827.1, SO:0001217, UniParc:UPI000017017E, UniRef:UniRef100_A0A2J9QDA7, UniRef:UniRef90_P95789
contig_76	cds	224	1675	+	FGANDE_00725	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	COG:COG0769, COG:M, EC:6.3.2.7, GO:0000287, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0009252, GO:0047482, GO:0051301, GO:0071555, SO:0001217, UniRef:UniRef50_Q9A196, UniRef:UniRef90_Q8DST2
contig_77	cds	11	1393	+	FGANDE_00730	lepA	translation elongation factor 4	COG:COG0481, COG:J, EC:3.6.5.n1, GO:0003924, GO:0005525, SO:0001217, UniRef:UniRef50_E1ZSI1, UniRef:UniRef90_A0A139PE38
contig_77	cds	1422	2246	+	FGANDE_00735	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	COG:COG0596, COG:HR, SO:0001217, UniRef:UniRef50_Q8DTF4, UniRef:UniRef90_Q8DTF4
contig_79	cds	534	1415	-	FGANDE_00740	fba	class II fructose-bisphosphate aldolase	COG:COG0191, COG:G, EC:4.1.2.13, GO:0004332, GO:0006096, RefSeq:WP_002263577.1, SO:0001217, UniParc:UPI00000E2D04, UniRef:UniRef100_A0A2J9QC09, UniRef:UniRef50_P0A4S1, UniRef:UniRef90_A0A1S9ZDA9
contig_79	tRNA	1576	1650	-	FGANDE_00745	trnL	tRNA-Leu(aag)	SO:0000264
contig_80	cds	329	1249	-	FGANDE_00750	murB	UDP-N-acetylmuramate dehydrogenase	COG:COG0812, COG:M, EC:1.3.1.98, GO:0005737, GO:0007049, GO:0008360, GO:0008762, GO:0009252, GO:0051301, GO:0071555, GO:0071949, SO:0001217, UniRef:UniRef50_Q5LYN3, UniRef:UniRef90_Q8DUF8
contig_81	cds	71	472	+	FGANDE_00755		DNA alkylation repair enzyme	SO:0001217, UniRef:UniRef50_A0A1A7KCJ6
contig_81	cds	498	1937	+	FGANDE_00760	purF	amidophosphoribosyltransferase	COG:COG0034, COG:F, EC:2.4.2.14, GO:0004044, GO:0009152, RefSeq:WP_002263130.1, SO:0001217, UniParc:UPI00000E2CCF, UniRef:UniRef100_A0A2J9QCQ5, UniRef:UniRef50_Q5HQA0, UniRef:UniRef90_A0A0C1KGG6
contig_81	cds	1995	3017	+	FGANDE_00765	purM	Phosphoribosylformylglycinamidine cyclo-ligase	COG:COG0150, COG:F, EC:6.3.3.1, GO:0004641, GO:0005524, GO:0005737, GO:0006189, RefSeq:WP_002299574.1, SO:0001217, UniParc:UPI0002B5CBCA, UniRef:UniRef100_UPI0002B5CBCA, UniRef:UniRef50_Q8Y6C3, UniRef:UniRef90_Q8DWL1
contig_81	cds	3017	3571	+	FGANDE_00770	purN	phosphoribosylglycinamide formyltransferase	COG:COG0299, COG:F, EC:2.1.2.2, GO:0004644, GO:0009152, SO:0001217, UniRef:UniRef50_A0A069CTH6, UniRef:UniRef90_Q8DWL0
contig_81	cds	3886	5436	+	FGANDE_00775	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	COG:COG0138, COG:F, EC:2.1.2.3, EC:3.5.4.10, GO:0003824, GO:0003937, GO:0004643, GO:0006164, GO:0006189, KEGG:K00602, SO:0001217, UniRef:UniRef50_Q8DWK8, UniRef:UniRef90_UPI0002B50AB3
contig_81	cds	5619	6161	-	FGANDE_00780	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002290820.1, SO:0001217, UniParc:UPI0002B5A332, UniRef:UniRef100_UPI0002B5A332, UniRef:UniRef50_V8B8G2, UniRef:UniRef90_V8B8G2
contig_82	cds	134	1000	+	FGANDE_00785	cas1	type II CRISPR-associated endonuclease Cas1	COG:COG1518, COG:V, GO:0003676, GO:0004520, GO:0043571, GO:0046872, GO:0051607, RefSeq:WP_002269449.1, SO:0001217, UniParc:UPI0002B503A0, UniRef:UniRef100_A0A2J9QDK5, UniRef:UniRef50_G3ECR2, UniRef:UniRef90_Q8DTE4
contig_82	cds	997	1341	+	FGANDE_00790	cas2	CRISPR-associated endonuclease Cas2	COG:COG1343, COG:V, EC:3.1.-.-, GO:0004521, GO:0043571, GO:0046872, GO:0051607, RefSeq:WP_002263547.1, SO:0001217, UniParc:UPI000268A8FB, UniRef:UniRef100_Q8DTE5, UniRef:UniRef50_G3ECR3, UniRef:UniRef90_Q8DTE5
contig_83	cds	92	1255	-	FGANDE_00795	aceF	dihydrolipoamide acetyltransferase	COG:C, COG:COG0508, GO:0006086, GO:0016746, GO:0045254, SO:0001217, UniRef:UniRef50_A0A2X3W421, UniRef:UniRef90_A0A1L7LGS1
contig_84	cds	21	797	+	FGANDE_00800	tatD	3'->5' ssDNA/RNA exonuclease TatD	COG:COG0084, COG:N, SO:0001217, UniRef:UniRef50_A0A2X3UAZ6, UniRef:UniRef90_Q8DVW9
contig_84	cds	969	1604	+	FGANDE_00805	rnmV	ribonuclease M5	COG:COG1658, COG:J, EC:3.1.26.8, GO:0006364, GO:0043822, SO:0001217, UniRef:UniRef50_Q9CHN9, UniRef:UniRef90_Q8DVW8
contig_84	cds	1879	2400	+	FGANDE_00810	sTE14	Protein-S-isoprenylcysteine O-methyltransferase Ste14	COG:COG2020, COG:O, RefSeq:WP_002284449.1, SO:0001217, UniParc:UPI0002B5C02B, UniRef:UniRef100_UPI0002B5C02B, UniRef:UniRef50_Q8DVW7, UniRef:UniRef90_Q8DVW7
contig_84	cds	2755	3069	-	FGANDE_00815	hxlR	DNA-binding transcriptional regulator, HxlR family	COG:COG1733, COG:K, RefSeq:WP_002265780.1, SO:0001217, UniParc:UPI00000E2DC7, UniRef:UniRef100_A0A2J9QG23, UniRef:UniRef50_X0PU75, UniRef:UniRef90_A0A2J9QG23
contig_84	cds	3170	3784	+	FGANDE_00820	nfnB	Nitroreductase	COG:C, COG:COG0778, RefSeq:WP_002271538.1, SO:0001217, UniParc:UPI0002B50AF4, UniRef:UniRef100_A0A2J9QG16, UniRef:UniRef50_A0A2X3VTN2, UniRef:UniRef90_Q8DVW4
contig_84	cds	3884	4330	+	FGANDE_00825	hinT	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family	COG:COG0537, COG:FR, RefSeq:WP_002270337.1, SO:0001217, UniParc:UPI0001B056C9, UniRef:UniRef100_A0A829BQ53, UniRef:UniRef50_H3NR23, UniRef:UniRef90_Q8DVW3
contig_85	cds	38	1036	+	FGANDE_00830	plsX	phosphate acyltransferase PlsX	COG:COG0416, COG:I, EC:2.3.1.274, GO:0005737, GO:0006633, GO:0008610, GO:0008654, GO:0043811, KEGG:K03621, RefSeq:WP_002267904.1, SO:0001217, UniParc:UPI0002B538DC, UniRef:UniRef100_UPI0002B538DC, UniRef:UniRef50_Q8DWL9, UniRef:UniRef90_Q8DWL9
contig_86	cds	137	979	-	FGANDE_00835	aRA1	Aldo/keto reductase, related to diketogulonate reductase	COG:COG0656, COG:Q, SO:0001217, UniRef:UniRef50_E4KMM9, UniRef:UniRef90_Q8DUR6
contig_87	cds	45	1043	+	FGANDE_00840		Glycogen debranching enzyme / Pullulanase	SO:0001217, UniRef:UniRef50_A0A139PE20
contig_88	cds	729	974	-	FGANDE_00845	xRE	DNA-binding transcriptional regulator, XRE-family HTH domain	COG:COG1476, COG:K, RefSeq:WP_002261880.1, SO:0001217, UniParc:UPI00000E2ED2, UniRef:UniRef100_Q8DV47, UniRef:UniRef50_A0A564TIT2, UniRef:UniRef90_Q8DV47
contig_88	cds	1280	2419	-	FGANDE_00850	baeS	Signal transduction histidine kinase	COG:COG0642, COG:T, SO:0001217, UniRef:UniRef50_Q8DV48, UniRef:UniRef90_A0A2J9QFA4
contig_89	cds	45	1196	+	FGANDE_00855	nagA	N-acetylglucosamine-6-phosphate deacetylase	COG:COG1820, COG:G, EC:3.5.1.25, GO:0006040, GO:0008448, KEGG:K01443, SO:0001217, UniRef:UniRef50_A0A077ZBS6, UniRef:UniRef90_Q8DVN9
contig_89	cds	1329	4640	-	FGANDE_00860		2-hydroxyacyl-CoA dehydratase	SO:0001217, UniRef:UniRef50_A0A9D1ZN31
contig_90	cds	153	1043	-	FGANDE_00865	rluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	COG:COG0564, COG:J, RefSeq:WP_002267636.1, SO:0001217, UniParc:UPI0002B56563, UniRef:UniRef100_A0A2J9QET5, UniRef:UniRef50_A0A0M4CPM5, UniRef:UniRef90_Q8DUP9
contig_90	cds	1033	1359	-	FGANDE_00870		Lipoprotein signal peptidase	SO:0001217, UniRef:UniRef50_A0A6I3V0B3
contig_91	cds	40	1263	+	FGANDE_00875	purB	adenylosuccinate lyase	COG:COG0015, COG:F, EC:4.3.2.2, GO:0004018, GO:0006189, GO:0009152, GO:0044208, GO:0070626, SO:0001217, UniRef:UniRef50_Q9X0I0, UniRef:UniRef90_P72478
contig_91	cds	1283	2566	+	FGANDE_00880		KAP NTPase domain-containing protein	SO:0001217, UniRef:UniRef50_F3UUH0, UniRef:UniRef90_UPI0002BE531F
contig_92	cds	356	811	+	FGANDE_00885		hypothetical protein	PFAM:PF02866.22
contig_92	cds	873	1397	-	FGANDE_00890		hypothetical protein	
contig_93	cds	103	312	-	FGANDE_00895		bacteriocin class II family protein	SO:0001217, UniRef:UniRef50_Q8DSA2, UniRef:UniRef90_UPI00189A53FF
contig_93	cds	860	2041	-	FGANDE_00900	yesM	Sensor histidine kinase YesM	COG:COG2972, COG:T, SO:0001217, UniRef:UniRef50_Q8DS94, UniRef:UniRef90_Q8DS94
contig_94	cds	1019	1198	-	FGANDE_00905		2-isopropylmalate synthase	SO:0001217, UniRef:UniRef50_A0A656Z386
contig_95	cds	1057	2481	-	FGANDE_00910	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	COG:COG0771, COG:M, EC:6.3.2.9, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008764, GO:0009252, GO:0051301, GO:0071555, KEGG:K01925, SO:0001217, UniRef:UniRef50_Q97RU8, UniRef:UniRef90_Q8DVE3
contig_95	cds	2601	2780	-	FGANDE_00915		hypothetical protein	
contig_96	cds	93	725	+	FGANDE_00920		tRNA ligase anticodon binding domain protein	SO:0001217, UniRef:UniRef50_U2VI20
contig_97	cds	660	1670	-	FGANDE_00925	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	COG:COG0533, COG:J, EC:2.3.1.234, GO:0002949, GO:0005506, GO:0005737, GO:0006400, GO:0061711, RefSeq:WP_002298556.1, SO:0001217, UniParc:UPI0002B5A79A, UniRef:UniRef100_UPI0002B5A79A, UniRef:UniRef50_O05518, UniRef:UniRef90_Q8DVT0
contig_97	cds	1685	2119	-	FGANDE_00930	rimI	ribosomal protein S18-alanine N-acetyltransferase	COG:COG0456, COG:J, EC:2.3.1.266, GO:0008999, GO:0036211, GO:0042254, RefSeq:WP_002267466.1, SO:0001217, UniParc:UPI000264F0D9, UniRef:UniRef100_A0A1L7LLJ1, UniRef:UniRef50_A0A0E2UQ94, UniRef:UniRef90_A0A2J9QFZ7
contig_97	cds	2119	2805	-	FGANDE_00935	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	COG:COG1214, COG:J, EC:2.3.1.234, GO:0003725, GO:0006400, KEGG:K14742, SO:0001217, UniRef:UniRef50_A0A1S0ZEY9, UniRef:UniRef90_A0A2J9QFY8
contig_97	cds	2816	3274	-	FGANDE_00940	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, RefSeq:WP_002269503.1, SO:0001217, UniParc:UPI000264F0DB, UniRef:UniRef100_A0A2J9QGT2, UniRef:UniRef50_Q8DVT3, UniRef:UniRef90_Q8DVT3
contig_98	cds	218	1087	-	FGANDE_00945	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, SO:0001217, UniRef:UniRef50_A0A2X3VSR6, UniRef:UniRef90_A0A2J9QFV2
contig_99	cds	65	850	+	FGANDE_00950	potA	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component	COG:COG3842, COG:E, SO:0001217, UniRef:UniRef50_E8JZ80, UniRef:UniRef90_E8JZ80
contig_100	cds	10	1515	-	FGANDE_00955	atpA	F0F1 ATP synthase subunit alpha	COG:C, COG:COG0056, EC:7.1.2.2, GO:0000275, GO:0005524, GO:0005886, GO:0015986, GO:0045261, GO:0045262, GO:0046933, GO:0046961, RefSeq:WP_002262942.1, SO:0001217, UniParc:UPI0000126411, UniRef:UniRef100_P95787, UniRef:UniRef50_Q5FKY2, UniRef:UniRef90_P95787
contig_102	cds	56	964	-	FGANDE_00960	prs1	ribose-phosphate diphosphokinase	COG:COG0462, COG:F, EC:2.7.6.1, GO:0000287, GO:0004749, GO:0005524, GO:0005737, GO:0006015, GO:0009156, GO:0009165, GO:0016301, GO:0016310, SO:0001217, UniRef:UniRef50_Q82ZA5, UniRef:UniRef90_Q8DWM2
contig_103	cds	451	1815	+	FGANDE_00965	metK	methionine adenosyltransferase	COG:COG0192, COG:H, EC:2.5.1.6, GO:0000287, GO:0004478, GO:0005524, GO:0005737, GO:0006556, GO:0006730, SO:0001217, UniRef:UniRef50_P54419, UniRef:UniRef90_Q8DT23
contig_104	cds	836	1696	-	FGANDE_00970	map	methionyl aminopeptidase	COG:COG0024, COG:J, RefSeq:WP_002264842.1, SO:0001217, UniParc:UPI0001B057E8, UniRef:UniRef100_A0A2J9QD69, UniRef:UniRef50_W9AAK6, UniRef:UniRef90_Q8DT38
contig_104	cds	1714	2997	-	FGANDE_00975	spxR	CBS-HotDog domain-containing transcription factor SpxR	COG:COG4109, COG:K, RefSeq:WP_002262967.1, SO:0001217, UniParc:UPI00000E3196, UniRef:UniRef100_Q8DT37, UniRef:UniRef50_A0A074IXK1, UniRef:UniRef90_Q8DT37
contig_104	cds	2990	3307	-	FGANDE_00980		Acetyltransferase	SO:0001217, UniRef:UniRef50_A0A1L7LHX9, UniRef:UniRef90_A0A1L7LHX9
contig_105	cds	186	815	+	FGANDE_00985	sunT	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	COG:COG2274, COG:V, SO:0001217, UniParc:UPI000264ECCE, UniRef:UniRef100_UPI000264ECCE, UniRef:UniRef50_A0A0E2Q351, UniRef:UniRef90_Q8DWL7
contig_105	cds	937	1644	+	FGANDE_00990	purC	phosphoribosylaminoimidazolesuccinocarboxamide synthase	COG:COG0152, COG:F, EC:6.3.2.6, GO:0004639, GO:0005524, GO:0006189, GO:0009152, GO:0009236, RefSeq:WP_002263133.1, SO:0001217, UniParc:UPI00000E2CCC, UniRef:UniRef100_Q8DWL6, UniRef:UniRef50_Q9A1Z3, UniRef:UniRef90_Q8DWL6
contig_105	cds	1654	5379	+	FGANDE_00995	purL2	phosphoribosylformylglycinamidine synthase	COG:COG0047, COG:F, EC:6.3.5.3, GO:0004642, GO:0006189, SO:0001217, UniRef:UniRef50_A0A1C3SV58, UniRef:UniRef90_Q8DWL5
contig_106	cds	25	468	+	FGANDE_01000	copY	CopY/TcrY family copper transport repressor	COG:COG3682, COG:K, GO:0006355, GO:0006825, RefSeq:WP_002277961.1, SO:0001217, UniParc:UPI00000BB417, UniRef:UniRef100_Q9F683, UniRef:UniRef50_A0A075MW91, UniRef:UniRef90_Q8CWY7
contig_106	cds	465	2693	+	FGANDE_01005	cadA	Cation-transporting P-type ATPase	COG:COG2217, COG:P, SO:0001217, UniRef:UniRef50_A0A1G5RVY0, UniRef:UniRef90_Q8DVP6
contig_106	cds	2706	2909	+	FGANDE_01010	copZ	copper chaperone CopZ	BlastRules:WP_002263706, BlastRules:WP_004225514, BlastRules:WP_018030944, COG:COG2608, COG:P, RefSeq:WP_002264873.1, SO:0001217, UniParc:UPI0001B0567E, UniRef:UniRef100_A0A829BNR0, UniRef:UniRef50_A0A0E2UCF4, UniRef:UniRef90_Q9F681
contig_106	cds	3155	3412	+	FGANDE_01015		Hydrolase (HAD superfamily)	SO:0001217, UniRef:UniRef50_X5NTZ5
contig_107	cds	33	602	+	FGANDE_01020		HPr kinase/phosphorylase	SO:0001217, UniRef:UniRef50_A0A1Y0VS18
